2023-06-09T23:38:20.100354+02:00;0,00
2023-06-09T23:38:20.900286+02:00;0,00
2023-06-09T23:38:21.901147+02:00;0,00
2023-06-09T23:38:22.939614+02:00;0,00
2023-06-09T23:38:23.905376+02:00;0,00
2023-06-09T23:38:24.906115+02:00;0,00
2023-06-09T23:38:25.905908+02:00;0,00
2023-06-09T23:38:26.931404+02:00;0,00
2023-06-09T23:38:27.909327+02:00;0,00
2023-06-09T23:38:28.915463+02:00;0,00
2023-06-09T23:38:29.955059+02:00;0,00
2023-06-09T23:38:30.962687+02:00;0,00
2023-06-09T23:38:32.041309+02:00;0,00
2023-06-09T23:38:32.940805+02:00;0,00
2023-06-09T23:38:33.946825+02:00;0,00
2023-06-09T23:38:34.971684+02:00;0,00
2023-06-09T23:38:35.954110+02:00;0,00
2023-06-09T23:38:37.043929+02:00;0,00
2023-06-09T23:38:37.948059+02:00;0,00
2023-06-09T23:38:38.919015+02:00;0,00
2023-06-09T23:38:39.955214+02:00;0,00
2023-06-09T23:38:40.920217+02:00;0,00
2023-06-09T23:38:41.944517+02:00;0,00
2023-06-09T23:38:42.924585+02:00;0,00
2023-06-09T23:38:43.950879+02:00;0,00
2023-06-09T23:38:44.927028+02:00;0,00
2023-06-09T23:38:45.924873+02:00;0,00
2023-06-09T23:38:46.963926+02:00;0,00
2023-06-09T23:38:47.958976+02:00;0,00
2023-06-09T23:38:48.934548+02:00;0,00
2023-06-09T23:38:49.933105+02:00;0,00
2023-06-09T23:38:50.931443+02:00;0,00
2023-06-09T23:38:56.889345+02:00;0,00
2023-06-09T23:38:57.879037+02:00;0,00
2023-06-09T23:38:58.879635+02:00;0,00
2023-06-09T23:38:59.881627+02:00;0,00
2023-06-09T23:39:00.910818+02:00;0,00
2023-06-09T23:39:01.883475+02:00;0,00
2023-06-09T23:39:03.029613+02:00;0,00
2023-06-09T23:39:03.903511+02:00;0,00
2023-06-09T23:39:04.921674+02:00;0,00
2023-06-09T23:39:05.891158+02:00;0,00
2023-06-09T23:39:06.917476+02:00;0,00
2023-06-09T23:39:07.897528+02:00;0,00
2023-06-09T23:39:08.969433+02:00;0,00
2023-06-09T23:39:09.891820+02:00;0,00
2023-06-09T23:39:10.924213+02:00;1224,91
2023-06-09T23:39:11.893012+02:00;1281,26
2023-06-09T23:39:12.893391+02:00;1236,69
2023-06-09T23:39:13.926178+02:00;1210,56
2023-06-09T23:39:14.897794+02:00;1291,51
2023-06-09T23:39:15.953224+02:00;0,00
2023-06-09T23:39:16.933842+02:00;549,18
2023-06-09T23:39:17.931755+02:00;0,00
2023-06-09T23:39:18.900269+02:00;0,00
2023-06-09T23:39:19.905865+02:00;0,00
2023-06-09T23:39:20.924695+02:00;886,28
2023-06-09T23:39:21.936020+02:00;0,00
2023-06-09T23:39:22.905982+02:00;0,00
2023-06-09T23:39:23.905533+02:00;0,00
2023-06-09T23:39:24.907404+02:00;0,00
2023-06-09T23:39:25.945034+02:00;0,00
2023-06-09T23:39:26.908461+02:00;0,00
2023-06-09T23:39:27.909430+02:00;0,00
2023-06-09T23:39:28.949144+02:00;0,00
2023-06-09T23:39:29.913975+02:00;977,47
2023-06-09T23:39:30.915526+02:00;849,39
2023-06-09T23:39:31.912130+02:00;517,42
2023-06-09T23:39:32.947826+02:00;0,00
2023-06-09T23:39:33.913788+02:00;0,00
2023-06-09T23:39:34.920040+02:00;0,00
2023-06-09T23:39:35.914582+02:00;0,00
2023-06-09T23:39:37.025678+02:00;1105,54
2023-06-09T23:39:37.919701+02:00;0,00
2023-06-09T23:39:38.924103+02:00;0,00
2023-06-09T23:39:39.934964+02:00;0,00
2023-06-09T23:39:40.954672+02:00;0,00
2023-06-09T23:39:41.922519+02:00;427,77
2023-06-09T23:39:42.967983+02:00;744,37
2023-06-09T23:39:43.928475+02:00;753,08
2023-06-09T23:39:44.962654+02:00;1118,86
2023-06-09T23:39:45.925507+02:00;1172,65
2023-06-09T23:39:46.946958+02:00;416,50
2023-06-09T23:39:47.969448+02:00;944,17
2023-06-09T23:39:48.927810+02:00;81,97
2023-06-09T23:39:49.930838+02:00;563,02
2023-06-09T23:39:50.960884+02:00;176,23
2023-06-09T23:39:56.889875+02:00;0,00
2023-06-09T23:39:57.915002+02:00;570,19
2023-06-09T23:39:58.882976+02:00;539,96
2023-06-09T23:39:59.885710+02:00;402,67
2023-06-09T23:40:00.916357+02:00;0,00
2023-06-09T23:40:01.885873+02:00;18,44
2023-06-09T23:40:02.916955+02:00;0,00
2023-06-09T23:40:03.883862+02:00;0,00
2023-06-09T23:40:04.887829+02:00;0,00
2023-06-09T23:40:05.885016+02:00;328,38
2023-06-09T23:40:06.925639+02:00;305,84
2023-06-09T23:40:07.903143+02:00;0,00
2023-06-09T23:40:08.889357+02:00;0,00
2023-06-09T23:40:09.999041+02:00;949,80
2023-06-09T23:40:10.917939+02:00;24,08
2023-06-09T23:40:11.903613+02:00;641,40
2023-06-09T23:40:12.926455+02:00;0,00
2023-06-09T23:40:13.902859+02:00;0,00
2023-06-09T23:40:14.912569+02:00;0,00
2023-06-09T23:40:15.938266+02:00;735,66
2023-06-09T23:40:16.898320+02:00;446,72
2023-06-09T23:40:17.899318+02:00;547,65
2023-06-09T23:40:18.921910+02:00;185,96
2023-06-09T23:40:19.907856+02:00;274,08
2023-06-09T23:40:20.925831+02:00;0,00
2023-06-09T23:40:21.902432+02:00;0,00
2023-06-09T23:40:22.905309+02:00;0,00
2023-06-09T23:40:23.948710+02:00;0,00
2023-06-09T23:40:24.907272+02:00;0,00
2023-06-09T23:40:25.934802+02:00;0,00
2023-06-09T23:40:26.910069+02:00;0,00
2023-06-09T23:40:27.907563+02:00;0,00
2023-06-09T23:40:28.928001+02:00;0,00
2023-06-09T23:40:29.946438+02:00;0,00
2023-06-09T23:40:30.911526+02:00;0,00
2023-06-09T23:40:31.914375+02:00;0,00
2023-06-09T23:40:32.941726+02:00;0,00
2023-06-09T23:40:33.915571+02:00;0,00
2023-06-09T23:40:34.916403+02:00;0,00
2023-06-09T23:40:36.009601+02:00;0,00
2023-06-09T23:40:36.951005+02:00;0,00
2023-06-09T23:40:37.919128+02:00;0,00
2023-06-09T23:40:38.917688+02:00;0,00
2023-06-09T23:40:39.956276+02:00;0,00
2023-06-09T23:40:40.922576+02:00;0,00
2023-06-09T23:40:41.923239+02:00;0,00
2023-06-09T23:40:42.923781+02:00;0,00
2023-06-09T23:40:43.950365+02:00;0,00
2023-06-09T23:40:44.927805+02:00;0,00
2023-06-09T23:40:45.926239+02:00;0,00
2023-06-09T23:40:46.949191+02:00;0,00
2023-06-09T23:40:47.966807+02:00;0,00
2023-06-09T23:40:48.929233+02:00;0,00
2023-06-09T23:40:49.930944+02:00;0,00
2023-06-09T23:40:50.991149+02:00;0,00
2023-06-09T23:40:56.877813+02:00;0,00
2023-06-09T23:40:57.912740+02:00;0,00
2023-06-09T23:40:58.884659+02:00;0,00
2023-06-09T23:40:59.883802+02:00;0,00
2023-06-09T23:41:00.883757+02:00;0,00
2023-06-09T23:41:01.910712+02:00;0,00
2023-06-09T23:41:02.910895+02:00;0,00
2023-06-09T23:41:03.888583+02:00;0,00
2023-06-09T23:41:04.889439+02:00;0,00
2023-06-09T23:41:05.917463+02:00;0,00
2023-06-09T23:41:06.885975+02:00;0,00
2023-06-09T23:41:07.900273+02:00;390,88
2023-06-09T23:41:08.925992+02:00;789,45
2023-06-09T23:41:09.892884+02:00;791,50
2023-06-09T23:41:10.893002+02:00;768,96
2023-06-09T23:41:11.891356+02:00;775,11
2023-06-09T23:41:12.902639+02:00;198,26
2023-06-09T23:41:13.932618+02:00;0,00
2023-06-09T23:41:14.899033+02:00;0,00
2023-06-09T23:41:15.897139+02:00;229,51
2023-06-09T23:41:16.908776+02:00;776,65
2023-06-09T23:41:17.926864+02:00;739,76
2023-06-09T23:41:18.899392+02:00;734,12
2023-06-09T23:41:19.901067+02:00;753,08
2023-06-09T23:41:20.913814+02:00;773,06
2023-06-09T23:41:21.933800+02:00;793,04
2023-06-09T23:41:22.910737+02:00;793,04
2023-06-09T23:41:23.906488+02:00;797,65
2023-06-09T23:41:24.904741+02:00;737,20
2023-06-09T23:41:25.927168+02:00;0,00
2023-06-09T23:41:26.906246+02:00;0,00
2023-06-09T23:41:27.907645+02:00;0,00
2023-06-09T23:41:28.950654+02:00;0,00
2023-06-09T23:41:29.911990+02:00;0,00
2023-06-09T23:41:30.910493+02:00;0,00
2023-06-09T23:46:32.150322+02:00;0,00
2023-06-09T23:46:33.085764+02:00;0,00
2023-06-09T23:46:34.093634+02:00;0,00
2023-06-09T23:46:35.088754+02:00;0,00
2023-06-09T23:46:36.099177+02:00;0,00
2023-06-09T23:46:37.091302+02:00;0,00
2023-06-09T23:46:38.090555+02:00;0,00
2023-06-09T23:46:39.104456+02:00;0,00
2023-06-09T23:46:40.126292+02:00;0,00
2023-06-09T23:46:41.098826+02:00;100,92
2023-06-09T23:46:42.096852+02:00;139,86
2023-06-09T23:46:43.101470+02:00;0,00
2023-06-09T23:46:48.385835+02:00;0,00
2023-06-09T23:46:49.339459+02:00;0,00
2023-06-09T23:46:50.306544+02:00;0,00
2023-06-09T23:47:06.077378+02:00;0,00
2023-06-09T23:47:06.802413+02:00;0,00
2023-06-09T23:47:07.821054+02:00;0,00
2023-06-09T23:47:14.604199+02:00;0,00
2023-06-09T23:47:14.694247+02:00;0,00
2023-06-09T23:47:14.695248+02:00;0,00
2023-06-09T23:47:14.696249+02:00;0,00
2023-06-09T23:47:14.697751+02:00;0,00
2023-06-09T23:47:14.698259+02:00;0,00
2023-06-09T23:47:14.781542+02:00;0,00
2023-06-09T23:47:15.782772+02:00;0,00
2023-06-09T23:47:16.787017+02:00;0,00
2023-06-09T23:47:17.959751+02:00;0,00
2023-06-09T23:47:20.188337+02:00;0,00
2023-06-09T23:47:20.540715+02:00;785,87
